Unnamed: 0,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
160728,FUTSTK,OFSS,26-Sep-2019,0.0,XX,0.0,0.0,0.0,3233.85,3294.85,0.0,0.0,0.0,0.0,01-AUG-2019
160729,FUTSTK,OIL,29-Aug-2019,0.0,XX,157.0,158.9,156.35,157.9,157.9,309.0,1655.19,7678341.0,-231132.0,01-AUG-2019
160730,FUTSTK,OIL,26-Sep-2019,0.0,XX,158.1,158.1,157.1,157.1,160.95,2.0,10.71,74778.0,3399.0,01-AUG-2019
160731,FUTSTK,OIL,31-Oct-2019,0.0,XX,0.0,0.0,0.0,158.75,161.95,0.0,0.0,0.0,0.0,01-AUG-2019
160732,FUTSTK,ONGC,29-Aug-2019,0.0,XX,138.0,139.9,135.35,137.15,137.15,2835.0,14634.67,63693750.0,780000.0,01-AUG-2019
160733,FUTSTK,ONGC,26-Sep-2019,0.0,XX,139.0,140.0,136.25,137.55,137.55,49.0,253.94,753750.0,30000.0,01-AUG-2019
160734,FUTSTK,ONGC,31-Oct-2019,0.0,XX,0.0,0.0,0.0,146.45,139.2,0.0,0.0,0.0,0.0,01-AUG-2019
160735,FUTSTK,PAGEIND,29-Aug-2019,0.0,XX,18099.95,18349.6,17879.25,18203.95,18203.95,1637.0,7404.6,189900.0,-950.0,01-AUG-2019
160736,FUTSTK,PAGEIND,26-Sep-2019,0.0,XX,17894.2,17900.0,17705.0,17897.25,18619.95,96.0,426.1,3675.0,1650.0,01-AUG-2019
160737,FUTSTK,PAGEIND,31-Oct-2019,0.0,XX,0.0,0.0,0.0,19383.75,18737.45,0.0,0.0,0.0,0.0,01-AUG-2019
160738,FUTSTK,PEL,29-Aug-2019,0.0,XX,1800.0,1808.05,1716.1,1772.85,1772.85,6792.0,36220.25,3334684.0,100566.0,01-AUG-2019
160739,FUTSTK,PEL,26-Sep-2019,0.0,XX,1792.05,1792.05,1721.85,1773.7,1773.7,103.0,548.44,26274.0,6946.0,01-AUG-2019
160740,FUTSTK,PEL,31-Oct-2019,0.0,XX,0.0,0.0,0.0,1782.55,1794.45,0.0,0.0,0.0,0.0,01-AUG-2019
160741,FUTSTK,PETRONET,29-Aug-2019,0.0,XX,232.2,234.2,230.1,232.85,232.85,1021.0,7128.43,17190000.0,126000.0,01-AUG-2019
160742,FUTSTK,PETRONET,26-Sep-2019,0.0,XX,233.65,234.2,231.45,233.6,233.6,6.0,41.93,1590000.0,-3000.0,01-AUG-2019
160743,FUTSTK,PETRONET,31-Oct-2019,0.0,XX,0.0,0.0,0.0,236.5,239.6,0.0,0.0,0.0,0.0,01-AUG-2019
160744,FUTSTK,PFC,29-Aug-2019,0.0,XX,109.8,109.8,105.7,107.0,107.0,2518.0,16748.65,44013800.0,750200.0,01-AUG-2019
160745,FUTSTK,PFC,26-Sep-2019,0.0,XX,109.4,109.95,106.2,107.35,107.35,41.0,273.28,551800.0,-49600.0,01-AUG-2019
160746,FUTSTK,PFC,31-Oct-2019,0.0,XX,110.85,110.85,107.05,107.05,107.05,3.0,20.15,18600.0,6200.0,01-AUG-2019
160747,FUTSTK,PIDILITIND,29-Aug-2019,0.0,XX,1240.0,1248.65,1201.5,1214.5,1214.5,2783.0,17032.23,2761500.0,15000.0,01-AUG-2019
160748,FUTSTK,PIDILITIND,26-Sep-2019,0.0,XX,1221.65,1221.65,1221.65,1221.65,1223.55,1.0,6.1,14000.0,500.0,01-AUG-2019
160749,FUTSTK,PIDILITIND,31-Oct-2019,0.0,XX,0.0,0.0,0.0,1256.8,1231.3,0.0,0.0,0.0,0.0,01-AUG-2019
160750,FUTSTK,PNB,29-Aug-2019,0.0,XX,69.45,69.6,66.6,67.8,67.8,5645.0,26808.48,100884000.0,1925000.0,01-AUG-2019
160751,FUTSTK,PNB,26-Sep-2019,0.0,XX,69.15,69.6,66.95,68.25,68.25,162.0,772.96,2674000.0,105000.0,01-AUG-2019
160752,FUTSTK,PNB,31-Oct-2019,0.0,XX,68.5,68.9,67.3,68.0,68.0,22.0,105.4,210000.0,-28000.0,01-AUG-2019
160753,FUTSTK,POWERGRID,29-Aug-2019,0.0,XX,209.6,213.85,209.6,212.3,212.3,3426.0,29074.39,26896000.0,1276000.0,01-AUG-2019
160754,FUTSTK,POWERGRID,26-Sep-2019,0.0,XX,211.55,214.5,211.4,213.2,213.2,94.0,800.9,616000.0,-4000.0,01-AUG-2019
160755,FUTSTK,POWERGRID,31-Oct-2019,0.0,XX,215.0,215.0,215.0,215.0,217.55,1.0,8.6,8000.0,4000.0,01-AUG-2019
160756,FUTSTK,PVR,29-Aug-2019,0.0,XX,1504.0,1533.95,1470.75,1493.5,1493.5,2699.0,16160.31,1130400.0,-48400.0,01-AUG-2019
160757,FUTSTK,PVR,26-Sep-2019,0.0,XX,1518.65,1518.65,1467.45,1478.05,1506.15,20.0,119.42,10400.0,1600.0,01-AUG-2019
160758,FUTSTK,PVR,31-Oct-2019,0.0,XX,1500.0,1501.95,1500.0,1501.95,1515.65,2.0,12.0,1200.0,800.0,01-AUG-2019
160759,FUTSTK,RAMCOCEM,29-Aug-2019,0.0,XX,724.0,724.0,695.1,709.0,709.0,903.0,5122.52,1060000.0,-24000.0,01-AUG-2019
160760,FUTSTK,RAMCOCEM,26-Sep-2019,0.0,XX,717.85,717.85,701.0,705.05,705.05,7.0,39.45,20000.0,1600.0,01-AUG-2019
160761,FUTSTK,RAMCOCEM,31-Oct-2019,0.0,XX,0.0,0.0,0.0,756.85,729.7,0.0,0.0,0.0,0.0,01-AUG-2019
160762,FUTSTK,RAYMOND,29-Aug-2019,0.0,XX,653.7,661.25,634.05,641.8,641.8,1541.0,7965.82,1999200.0,-26400.0,01-AUG-2019
160763,FUTSTK,RAYMOND,26-Sep-2019,0.0,XX,655.0,662.2,637.75,648.0,648.0,37.0,191.78,25600.0,-8800.0,01-AUG-2019
160764,FUTSTK,RBLBANK,29-Aug-2019,0.0,XX,401.0,409.7,388.65,398.0,398.0,9649.0,46292.27,12532800.0,-81600.0,01-AUG-2019
160765,FUTSTK,RBLBANK,26-Sep-2019,0.0,XX,404.0,409.05,390.0,399.5,399.5,266.0,1277.68,340800.0,-10800.0,01-AUG-2019
160766,FUTSTK,RBLBANK,31-Oct-2019,0.0,XX,402.15,402.15,395.0,398.75,398.75,4.0,19.13,3600.0,0.0,01-AUG-2019
160767,FUTSTK,RECLTD,29-Aug-2019,0.0,XX,139.8,140.5,134.4,136.35,136.35,2469.0,20275.69,27042000.0,-222000.0,01-AUG-2019
160768,FUTSTK,RECLTD,26-Sep-2019,0.0,XX,138.55,140.25,135.0,136.7,136.7,40.0,328.47,1002000.0,6000.0,01-AUG-2019
160769,FUTSTK,RECLTD,31-Oct-2019,0.0,XX,0.0,0.0,0.0,141.5,138.55,0.0,0.0,6000.0,0.0,01-AUG-2019
160770,FUTSTK,RELCAPITAL,29-Aug-2019,0.0,XX,50.7,53.45,46.9,48.5,48.5,4511.0,6796.02,11616000.0,-270000.0,01-AUG-2019
160771,FUTSTK,RELCAPITAL,26-Sep-2019,0.0,XX,50.0,51.15,45.95,46.6,46.6,44.0,63.88,459000.0,6000.0,01-AUG-2019
160772,FUTSTK,RELIANCE,29-Aug-2019,0.0,XX,1160.15,1185.9,1150.1,1178.65,1178.65,36562.0,212883.91,43266500.0,1030000.0,01-AUG-2019
160773,FUTSTK,RELIANCE,26-Sep-2019,0.0,XX,1164.0,1191.0,1156.05,1184.5,1184.5,1379.0,8059.82,3034500.0,125500.0,01-AUG-2019
160774,FUTSTK,RELIANCE,31-Oct-2019,0.0,XX,1169.25,1195.75,1164.25,1193.4,1193.4,52.0,305.87,36500.0,6000.0,01-AUG-2019
160775,FUTSTK,RELINFRA,29-Aug-2019,0.0,XX,46.2,51.1,46.05,47.45,47.45,3614.0,6998.37,11384000.0,-404000.0,01-AUG-2019
160776,FUTSTK,RELINFRA,26-Sep-2019,0.0,XX,45.95,49.2,45.5,46.0,46.0,110.0,204.51,544000.0,184000.0,01-AUG-2019
160777,FUTSTK,SAIL,29-Aug-2019,0.0,XX,41.75,42.25,41.25,41.8,41.8,2766.0,13841.11,92508000.0,1152000.0,01-AUG-2019
160778,FUTSTK,SAIL,26-Sep-2019,0.0,XX,42.0,42.15,41.4,41.85,41.85,157.0,786.3,3204000.0,936000.0,01-AUG-2019
160779,FUTSTK,SAIL,31-Oct-2019,0.0,XX,0.0,0.0,0.0,42.2,42.8,0.0,0.0,72000.0,0.0,01-AUG-2019
160780,FUTSTK,SBIN,29-Aug-2019,0.0,XX,332.5,332.8,313.1,319.15,319.15,31914.0,308803.07,81147000.0,9354000.0,01-AUG-2019
160781,FUTSTK,SBIN,26-Sep-2019,0.0,XX,332.25,334.1,314.65,320.3,320.3,561.0,5439.71,1614000.0,195000.0,01-AUG-2019
160782,FUTSTK,SBIN,31-Oct-2019,0.0,XX,334.65,335.35,318.0,321.9,321.9,36.0,350.32,81000.0,33000.0,01-AUG-2019
160783,FUTSTK,SHREECEM,29-Aug-2019,0.0,XX,20005.45,20129.95,19770.9,20044.1,20044.1,887.0,8858.82,152550.0,1600.0,01-AUG-2019
160784,FUTSTK,SHREECEM,26-Sep-2019,0.0,XX,20030.85,20119.95,20011.45,20103.5,20103.5,5.0,50.14,1250.0,100.0,01-AUG-2019
160785,FUTSTK,SHREECEM,31-Oct-2019,0.0,XX,0.0,0.0,0.0,21571.3,20332.05,0.0,0.0,0.0,0.0,01-AUG-2019
160786,FUTSTK,SIEMENS,29-Aug-2019,0.0,XX,1140.1,1156.35,1108.45,1125.9,1125.9,1893.0,11751.51,1293050.0,129800.0,01-AUG-2019
160787,FUTSTK,SIEMENS,26-Sep-2019,0.0,XX,1141.8,1146.0,1118.7,1130.55,1130.85,22.0,136.65,14850.0,1650.0,01-AUG-2019
160788,FUTSTK,SIEMENS,31-Oct-2019,0.0,XX,0.0,0.0,0.0,1192.75,1138.0,0.0,0.0,0.0,0.0,01-AUG-2019
160789,FUTSTK,SRF,29-Aug-2019,0.0,XX,2676.25,2705.5,2570.0,2633.6,2633.6,3489.0,22929.89,887500.0,-30000.0,01-AUG-2019
160790,FUTSTK,SRF,26-Sep-2019,0.0,XX,2681.4,2699.65,2580.0,2631.65,2631.65,33.0,217.4,7500.0,-1000.0,01-AUG-2019
160791,FUTSTK,SRF,31-Oct-2019,0.0,XX,0.0,0.0,0.0,2703.25,2682.1,0.0,0.0,0.0,0.0,01-AUG-2019
160792,FUTSTK,SRTRANSFIN,29-Aug-2019,0.0,XX,965.2,987.6,963.4,973.45,973.45,2979.0,17414.67,4743600.0,-238200.0,01-AUG-2019
160793,FUTSTK,SRTRANSFIN,26-Sep-2019,0.0,XX,981.0,985.4,969.35,969.35,977.1,13.0,76.26,21000.0,-1200.0,01-AUG-2019
160794,FUTSTK,SRTRANSFIN,31-Oct-2019,0.0,XX,0.0,0.0,0.0,985.45,983.25,0.0,0.0,600.0,0.0,01-AUG-2019
160795,FUTSTK,STAR,29-Aug-2019,0.0,XX,367.95,388.45,358.65,384.6,384.6,3383.0,15144.05,3592800.0,350400.0,01-AUG-2019
160796,FUTSTK,STAR,26-Sep-2019,0.0,XX,367.75,385.6,358.95,382.9,382.9,214.0,944.47,303600.0,86400.0,01-AUG-2019
160797,FUTSTK,STAR,31-Oct-2019,0.0,XX,0.0,0.0,0.0,350.35,407.4,0.0,0.0,0.0,0.0,01-AUG-2019
160798,FUTSTK,SUNPHARMA,29-Aug-2019,0.0,XX,421.95,426.95,416.0,424.35,424.35,6125.0,28360.17,48068900.0,-616000.0,01-AUG-2019
160799,FUTSTK,SUNPHARMA,26-Sep-2019,0.0,XX,423.7,428.55,418.65,426.15,426.15,348.0,1617.14,1625800.0,36300.0,01-AUG-2019
160800,FUTSTK,SUNPHARMA,31-Oct-2019,0.0,XX,426.85,428.9,421.05,428.75,428.75,7.0,32.76,7700.0,-1100.0,01-AUG-2019
160801,FUTSTK,SUNTV,29-Aug-2019,0.0,XX,467.2,476.6,448.25,455.5,455.5,3720.0,17091.73,5221000.0,-163000.0,01-AUG-2019
160802,FUTSTK,SUNTV,26-Sep-2019,0.0,XX,473.4,477.25,451.1,457.65,457.65,53.0,244.2,47000.0,10000.0,01-AUG-2019
160803,FUTSTK,SUNTV,31-Oct-2019,0.0,XX,0.0,0.0,0.0,486.05,465.3,0.0,0.0,0.0,0.0,01-AUG-2019
160804,FUTSTK,TATACHEM,29-Aug-2019,0.0,XX,577.05,582.6,565.2,569.15,569.15,952.0,4901.64,2146500.0,0.0,01-AUG-2019
160805,FUTSTK,TATACHEM,26-Sep-2019,0.0,XX,583.5,583.5,572.0,572.0,572.4,5.0,25.88,35100.0,0.0,01-AUG-2019
160806,FUTSTK,TATACHEM,31-Oct-2019,0.0,XX,0.0,0.0,0.0,588.0,576.0,0.0,0.0,900.0,0.0,01-AUG-2019
160807,FUTSTK,TATAELXSI,29-Aug-2019,0.0,XX,635.0,640.0,611.35,617.75,617.75,2203.0,8249.05,2662800.0,85200.0,01-AUG-2019
160808,FUTSTK,TATAELXSI,26-Sep-2019,0.0,XX,635.0,638.9,614.1,620.25,620.25,40.0,150.64,70800.0,6600.0,01-AUG-2019
160809,FUTSTK,TATAELXSI,31-Oct-2019,0.0,XX,0.0,0.0,0.0,647.6,625.2,0.0,0.0,4200.0,0.0,01-AUG-2019
160810,FUTSTK,TATAGLOBAL,29-Aug-2019,0.0,XX,252.75,263.8,251.0,260.35,260.35,4395.0,30844.33,6428700.0,259200.0,01-AUG-2019
160811,FUTSTK,TATAGLOBAL,26-Sep-2019,0.0,XX,253.1,264.25,252.9,260.45,260.45,30.0,210.57,78300.0,-10800.0,01-AUG-2019
160812,FUTSTK,TATAGLOBAL,31-Oct-2019,0.0,XX,264.4,264.4,264.4,264.4,263.05,1.0,7.13,16200.0,2700.0,01-AUG-2019
160813,FUTSTK,TATAMOTORS,29-Aug-2019,0.0,XX,136.1,136.5,127.6,130.3,130.3,18316.0,71891.21,70062000.0,1755000.0,01-AUG-2019
160814,FUTSTK,TATAMOTORS,26-Sep-2019,0.0,XX,136.5,137.05,128.25,130.9,130.9,711.0,2794.98,2733000.0,624000.0,01-AUG-2019
160815,FUTSTK,TATAMOTORS,31-Oct-2019,0.0,XX,137.55,137.55,129.0,131.4,131.4,47.0,185.82,147000.0,75000.0,01-AUG-2019
160816,FUTSTK,TATAMTRDVR,29-Aug-2019,0.0,XX,64.8,65.45,61.55,63.0,63.0,1757.0,6643.63,28980000.0,-126000.0,01-AUG-2019
160817,FUTSTK,TATAMTRDVR,26-Sep-2019,0.0,XX,65.5,65.5,61.9,63.2,63.2,33.0,125.86,468000.0,60000.0,01-AUG-2019
160818,FUTSTK,TATAMTRDVR,31-Oct-2019,0.0,XX,65.0,65.0,63.25,63.25,63.8,3.0,11.5,36000.0,12000.0,01-AUG-2019
160819,FUTSTK,TATAPOWER,29-Aug-2019,0.0,XX,60.3,60.9,58.8,60.0,60.0,1235.0,6639.12,54216000.0,459000.0,01-AUG-2019
160820,FUTSTK,TATAPOWER,26-Sep-2019,0.0,XX,60.8,61.2,59.4,60.1,60.1,25.0,135.05,405000.0,18000.0,01-AUG-2019
160821,FUTSTK,TATAPOWER,31-Oct-2019,0.0,XX,0.0,0.0,0.0,62.7,60.75,0.0,0.0,0.0,0.0,01-AUG-2019
160822,FUTSTK,TATASTEEL,29-Aug-2019,0.0,XX,427.55,432.25,415.4,421.2,421.2,15306.0,68753.64,31026823.0,-292836.0,01-AUG-2019
160823,FUTSTK,TATASTEEL,26-Sep-2019,0.0,XX,429.25,433.8,417.5,422.8,422.8,357.0,1609.72,297080.0,-6366.0,01-AUG-2019
160824,FUTSTK,TATASTEEL,31-Oct-2019,0.0,XX,432.0,432.0,421.1,423.0,426.9,11.0,49.72,22281.0,3183.0,01-AUG-2019
160825,FUTSTK,TCS,29-Aug-2019,0.0,XX,2208.95,2221.75,2176.15,2190.65,2190.65,11806.0,64945.85,16243000.0,136500.0,01-AUG-2019
160826,FUTSTK,TCS,26-Sep-2019,0.0,XX,2201.5,2229.7,2189.5,2199.9,2199.9,158.0,871.0,76750.0,-6500.0,01-AUG-2019
160827,FUTSTK,TCS,31-Oct-2019,0.0,XX,2217.95,2217.95,2195.2,2205.4,2205.4,8.0,44.14,4500.0,750.0,01-AUG-2019
160828,FUTSTK,TECHM,29-Aug-2019,0.0,XX,633.5,635.6,622.2,629.3,629.3,3826.0,28847.23,16086000.0,-48000.0,01-AUG-2019
160829,FUTSTK,TECHM,26-Sep-2019,0.0,XX,634.85,634.85,626.0,632.35,632.35,80.0,605.74,127200.0,27600.0,01-AUG-2019
160830,FUTSTK,TECHM,31-Oct-2019,0.0,XX,633.2,634.95,633.2,631.7,631.7,4.0,30.33,9600.0,3600.0,01-AUG-2019
160831,FUTSTK,TITAN,29-Aug-2019,0.0,XX,1050.25,1071.5,1047.05,1063.0,1063.0,7120.0,56449.87,10232250.0,307500.0,01-AUG-2019
160832,FUTSTK,TITAN,26-Sep-2019,0.0,XX,1060.05,1076.0,1053.4,1067.7,1067.7,78.0,621.72,92250.0,3750.0,01-AUG-2019
160833,FUTSTK,TITAN,31-Oct-2019,0.0,XX,1070.0,1072.7,1070.0,1072.7,1074.65,3.0,24.09,6000.0,1500.0,01-AUG-2019
160834,FUTSTK,TORNTPHARM,29-Aug-2019,0.0,XX,1676.1,1679.95,1657.0,1673.65,1673.65,911.0,7600.84,658000.0,-22500.0,01-AUG-2019
160835,FUTSTK,TORNTPHARM,26-Sep-2019,0.0,XX,1660.85,1672.7,1659.25,1672.7,1684.85,3.0,24.96,5000.0,-1500.0,01-AUG-2019
160836,FUTSTK,TORNTPHARM,31-Oct-2019,0.0,XX,0.0,0.0,0.0,1653.5,1695.45,0.0,0.0,0.0,0.0,01-AUG-2019
160837,FUTSTK,TORNTPOWER,29-Aug-2019,0.0,XX,306.0,307.25,301.0,305.7,305.7,577.0,5264.2,3612000.0,-33000.0,01-AUG-2019
160838,FUTSTK,TORNTPOWER,26-Sep-2019,0.0,XX,0.0,0.0,0.0,304.0,306.85,0.0,0.0,18000.0,0.0,01-AUG-2019
160839,FUTSTK,TORNTPOWER,31-Oct-2019,0.0,XX,0.0,0.0,0.0,308.6,308.8,0.0,0.0,3000.0,0.0,01-AUG-2019
160840,FUTSTK,TVSMOTOR,29-Aug-2019,0.0,XX,358.6,365.05,350.1,355.35,355.35,3713.0,14580.36,7632900.0,247500.0,01-AUG-2019
160841,FUTSTK,TVSMOTOR,26-Sep-2019,0.0,XX,357.2,363.5,350.05,353.4,353.4,52.0,203.5,148500.0,9900.0,01-AUG-2019
160842,FUTSTK,TVSMOTOR,31-Oct-2019,0.0,XX,351.5,351.5,349.8,349.8,364.4,2.0,7.71,7700.0,2200.0,01-AUG-2019
160843,FUTSTK,UBL,29-Aug-2019,0.0,XX,1400.0,1412.7,1385.4,1395.5,1395.5,1302.0,12728.07,1201200.0,130200.0,01-AUG-2019
160844,FUTSTK,UBL,26-Sep-2019,0.0,XX,1401.55,1401.55,1393.5,1394.0,1416.8,17.0,166.23,16100.0,10500.0,01-AUG-2019
160845,FUTSTK,UBL,31-Oct-2019,0.0,XX,0.0,0.0,0.0,1427.7,1425.75,0.0,0.0,0.0,0.0,01-AUG-2019
160846,FUTSTK,UJJIVAN,29-Aug-2019,0.0,XX,265.85,281.55,263.55,280.0,280.0,5823.0,25635.12,5800000.0,558400.0,01-AUG-2019
160847,FUTSTK,UJJIVAN,26-Sep-2019,0.0,XX,266.35,276.7,266.25,276.3,276.3,149.0,647.44,238400.0,131200.0,01-AUG-2019
160848,FUTSTK,UJJIVAN,31-Oct-2019,0.0,XX,0.0,0.0,0.0,260.0,292.2,0.0,0.0,3200.0,0.0,01-AUG-2019
160849,FUTSTK,ULTRACEMCO,29-Aug-2019,0.0,XX,4320.0,4336.8,4186.7,4252.45,4252.45,4138.0,35354.88,2373400.0,15000.0,01-AUG-2019
160850,FUTSTK,ULTRACEMCO,26-Sep-2019,0.0,XX,4337.35,4361.65,4215.0,4268.85,4268.85,46.0,394.8,9400.0,-1800.0,01-AUG-2019
160851,FUTSTK,ULTRACEMCO,31-Oct-2019,0.0,XX,0.0,0.0,0.0,4540.45,4301.45,0.0,0.0,0.0,0.0,01-AUG-2019
160852,FUTSTK,UNIONBANK,29-Aug-2019,0.0,XX,67.6,67.7,64.3,65.35,65.35,2096.0,9663.12,30961000.0,826000.0,01-AUG-2019
160853,FUTSTK,UNIONBANK,26-Sep-2019,0.0,XX,67.05,67.55,64.65,65.55,65.55,60.0,277.69,875000.0,182000.0,01-AUG-2019
160854,FUTSTK,UNIONBANK,31-Oct-2019,0.0,XX,67.0,67.0,67.0,67.0,66.7,1.0,4.69,7000.0,7000.0,01-AUG-2019
160855,FUTSTK,UPL,29-Aug-2019,0.0,XX,578.0,594.0,561.5,578.0,578.0,21855.0,113448.41,13080600.0,486900.0,01-AUG-2019
160856,FUTSTK,UPL,26-Sep-2019,0.0,XX,580.1,595.3,564.7,579.65,579.65,210.0,1095.28,96300.0,13500.0,01-AUG-2019
160857,FUTSTK,UPL,31-Oct-2019,0.0,XX,0.0,0.0,0.0,615.25,586.35,0.0,0.0,0.0,0.0,01-AUG-2019
160858,FUTSTK,VEDL,29-Aug-2019,0.0,XX,152.4,152.4,144.45,146.3,146.3,8975.0,39712.11,73500000.0,2895000.0,01-AUG-2019
160859,FUTSTK,VEDL,26-Sep-2019,0.0,XX,152.6,152.6,145.3,147.1,147.1,299.0,1328.18,849000.0,48000.0,01-AUG-2019
160860,FUTSTK,VEDL,31-Oct-2019,0.0,XX,152.9,152.9,146.1,147.6,147.6,85.0,378.95,165000.0,57000.0,01-AUG-2019
160861,FUTSTK,VOLTAS,29-Aug-2019,0.0,XX,578.75,608.55,578.75,604.2,604.2,8754.0,52386.64,4410000.0,661000.0,01-AUG-2019
160862,FUTSTK,VOLTAS,26-Sep-2019,0.0,XX,581.15,603.7,581.15,601.3,601.3,80.0,473.93,33000.0,-9000.0,01-AUG-2019
160863,FUTSTK,VOLTAS,31-Oct-2019,0.0,XX,0.0,0.0,0.0,583.2,618.0,0.0,0.0,1000.0,0.0,01-AUG-2019
160864,FUTSTK,WIPRO,29-Aug-2019,0.0,XX,271.5,275.7,267.55,269.95,269.95,8552.0,74463.91,29289600.0,-179200.0,01-AUG-2019
160865,FUTSTK,WIPRO,26-Sep-2019,0.0,XX,273.2,276.05,268.4,270.25,270.25,620.0,5411.36,1328000.0,1116800.0,01-AUG-2019
160866,FUTSTK,WIPRO,31-Oct-2019,0.0,XX,0.0,0.0,0.0,267.0,274.9,0.0,0.0,0.0,0.0,01-AUG-2019
160867,FUTSTK,YESBANK,29-Aug-2019,0.0,XX,88.95,91.6,85.9,88.8,88.8,35627.0,69774.7,122654400.0,3267000.0,01-AUG-2019
160868,FUTSTK,YESBANK,26-Sep-2019,0.0,XX,89.55,92.0,86.5,89.3,89.3,917.0,1806.28,4954400.0,145200.0,01-AUG-2019
160869,FUTSTK,YESBANK,31-Oct-2019,0.0,XX,90.0,91.95,87.0,89.95,89.95,56.0,110.29,266200.0,59400.0,01-AUG-2019
160870,FUTSTK,ZEEL,29-Aug-2019,0.0,XX,355.9,362.95,336.4,348.3,348.3,23563.0,107209.25,20650500.0,686400.0,01-AUG-2019
160871,FUTSTK,ZEEL,26-Sep-2019,0.0,XX,355.0,363.65,338.4,350.4,350.4,312.0,1426.3,414700.0,39000.0,01-AUG-2019
160872,FUTSTK,ZEEL,31-Oct-2019,0.0,XX,360.0,360.0,342.0,351.05,351.05,20.0,90.79,16900.0,14300.0,01-AUG-2019
160873,OPTIDX,BANKNIFTY,01-Aug-2019,27200.0,CE,1455.8,1490.25,1267.55,1267.55,0.0,4.0,22.89,0.0,-20.0,01-AUG-2019
160874,OPTIDX,BANKNIFTY,01-Aug-2019,27300.0,CE,0.0,0.0,0.0,1500.75,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160875,OPTIDX,BANKNIFTY,01-Aug-2019,27400.0,CE,1250.0,1250.0,1095.0,1095.0,0.0,8.0,45.72,20.0,-140.0,01-AUG-2019
160876,OPTIDX,BANKNIFTY,01-Aug-2019,27500.0,CE,981.05,1012.15,747.0,859.2,0.0,56.0,318.29,360.0,-100.0,01-AUG-2019
160877,OPTIDX,BANKNIFTY,01-Aug-2019,27600.0,CE,884.55,884.55,836.85,866.1,0.0,6.0,34.15,200.0,0.0,01-AUG-2019
160878,OPTIDX,BANKNIFTY,01-Aug-2019,27700.0,CE,665.0,671.0,665.0,668.0,0.0,12.0,68.08,200.0,0.0,01-AUG-2019
160879,OPTIDX,BANKNIFTY,01-Aug-2019,27800.0,CE,0.0,0.0,0.0,1558.25,0.0,0.0,0.0,0.0,0.0,01-AUG-2019
160880,OPTIDX,BANKNIFTY,01-Aug-2019,27900.0,CE,663.7,723.5,124.85,426.55,0.0,585.0,3303.22,60.0,60.0,01-AUG-2019
160881,OPTIDX,BANKNIFTY,01-Aug-2019,28000.0,CE,710.0,792.05,55.7,264.15,0.0,56017.0,315698.32,1220.0,-2440.0,01-AUG-2019
160882,OPTIDX,BANKNIFTY,01-Aug-2019,28100.0,CE,596.0,596.0,12.4,167.05,0.0,236040.0,1330663.28,6060.0,5960.0,01-AUG-2019
160883,OPTIDX,BANKNIFTY,01-Aug-2019,28200.0,CE,426.25,600.0,5.05,77.25,0.0,686710.0,3879357.93,19420.0,17320.0,01-AUG-2019
160884,OPTIDX,BANKNIFTY,01-Aug-2019,28300.0,CE,395.3,503.05,1.3,22.85,0.0,1224821.0,6939084.89,22520.0,17640.0,01-AUG-2019
160885,OPTIDX,BANKNIFTY,01-Aug-2019,28400.0,CE,290.95,402.65,0.05,2.15,0.0,1566672.0,8905503.6,810880.0,796920.0,01-AUG-2019
160886,OPTIDX,BANKNIFTY,01-Aug-2019,28500.0,CE,257.35,313.95,0.05,0.7,0.0,1698274.0,9691539.1,979360.0,939100.0,01-AUG-2019
160887,OPTIDX,BANKNIFTY,01-Aug-2019,28600.0,CE,188.0,230.0,0.05,0.3,0.0,1656596.0,9486967.16,886180.0,853420.0,01-AUG-2019
160888,OPTIDX,BANKNIFTY,01-Aug-2019,28700.0,CE,117.0,157.55,0.05,0.25,0.0,1786472.0,10265008.8,865680.0,743480.0,01-AUG-2019
160889,OPTIDX,BANKNIFTY,01-Aug-2019,28800.0,CE,75.0,98.0,0.05,0.25,0.0,1789480.0,10315639.3,806180.0,549080.0,01-AUG-2019
160890,OPTIDX,BANKNIFTY,01-Aug-2019,28900.0,CE,55.0,55.0,0.05,0.2,0.0,1469684.0,8499120.48,568040.0,146620.0,01-AUG-2019
160891,OPTIDX,BANKNIFTY,01-Aug-2019,29000.0,CE,29.55,29.55,0.05,0.15,0.0,1627778.0,9443462.14,1177100.0,417320.0,01-AUG-2019
160892,OPTIDX,BANKNIFTY,01-Aug-2019,29100.0,CE,13.95,13.95,0.05,0.15,0.0,1035883.0,6029432.39,466480.0,25580.0,01-AUG-2019
160893,OPTIDX,BANKNIFTY,01-Aug-2019,29200.0,CE,6.35,7.8,0.05,0.1,0.0,1202898.0,7025189.05,576200.0,20340.0,01-AUG-2019
160894,OPTIDX,BANKNIFTY,01-Aug-2019,29300.0,CE,3.55,4.8,0.05,0.1,0.0,1060773.0,6216284.85,316840.0,-120920.0,01-AUG-2019
160895,OPTIDX,BANKNIFTY,01-Aug-2019,29400.0,CE,2.15,2.7,0.05,0.1,0.0,175454.0,1031693.45,255180.0,-239300.0,01-AUG-2019
